,Date,GLD_Open,GLD_High,GLD_Low,GLD_Close,GLD_Volume,^VIX_Open,^VIX_High,^VIX_Low,^VIX_Close,^VIX_Volume,USO_Open,USO_High,USO_Low,USO_Close,USO_Volume,UUP_Open,UUP_High,UUP_Low,UUP_Close,UUP_Volume,QQQ_Open,QQQ_High,QQQ_Low,QQQ_Close,QQQ_Volume,HYG_Open,HYG_High,HYG_Low,HYG_Close,HYG_Volume,XLE_Open,XLE_High,XLE_Low,XLE_Close,XLE_Volume,IWM_Open,IWM_High,IWM_Low,IWM_Close,IWM_Volume,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Volume,TLT_Open,TLT_High,TLT_Low,TLT_Close,TLT_Volume,XLF_Open,XLF_High,XLF_Low,XLF_Close,XLF_Volume
10,2007-10-31,77.77999877929688,78.94999694824219,76.88999938964844,78.62000274658203,8872900.0,20.530000686645508,22.09000015258789,18.299999237060547,18.530000686645508,0,568.6400146484375,587.4400024414062,564.4000244140625,586.1599731445312,795050.0,20.306338202873686,20.39995391150388,20.187188428651545,20.21272087097168,72500.0,46.919325013360975,47.436151207301066,46.54893170287361,47.401695251464844,148431900.0,33.837407191059874,33.96477489759457,33.65125419753678,33.91578674316406,12000.0,43.392105386710845,44.21396928002497,43.1449713660684,44.08177947998047,29283900.0,63.82609865537306,64.74092051038753,63.15366835221411,64.36560821533203,107684000.0,110.0005978925421,110.92215728444508,109.18620240002402,110.47923278808594,220954400.0,52.690425903005966,52.80686705640024,52.2537649148595,52.38767623901367,2498500.0,19.084927299952803,19.359119634041065,18.907845142045247,19.267723083496094,104572465.0
11,2007-11-01,78.4000015258789,78.9000015258789,77.5,77.93000030517578,7545500.0,19.889999389648438,24.149999618530273,17.3799991607666,23.209999084472656,0,585.280029296875,585.3599853515625,571.3599853515625,577.3599853515625,632600.0,20.28931449365371,20.306336120121276,20.22122961105507,20.280803680419922,92600.0,47.10021103196023,47.177735284998626,46.488632639046514,46.51447296142578,181974200.0,33.764564381039236,33.827025190333366,33.53116149902343,33.69552993774414,29400.0,43.432338131649274,44.11626811208282,42.75415667794002,42.788639068603516,22246500.0,63.622790084399405,63.64624597690979,61.76969702607857,61.8791618347168,171158000.0,109.5076502901336,109.59338357253448,107.57882039553877,107.89315032958984,333040800.0,52.60636743734053,53.22038307666077,52.60636743734053,53.06834030151367,2563400.0,18.70790903944026,19.10777286900815,18.279483795166016,18.279483795166016,112372574.0
12,2007-11-02,78.55000305175781,79.9000015258789,77.4800033569336,79.83000183105469,9911400.0,22.559999465942383,25.170000076293945,22.559999465942383,23.010000228881836,0,585.760009765625,595.3599853515625,582.719970703125,594.7999877929688,339363.0,20.221229886682252,20.221229886682252,20.025486049452024,20.085060119628906,65000.0,46.876243591308594,46.988223781333254,46.16991307435327,46.876243591308594,217882900.0,33.6922269544731,33.69551502404994,33.504847117588675,33.61333084106445,32300.0,42.96105971034855,43.61050291404914,42.621971176555824,43.59326171875,28034600.0,62.62977327979179,62.65322916970221,61.261457358099904,62.1840934753418,130182000.0,108.25034248451969,108.58610301721367,106.59298131731005,108.01459503173828,331228200.0,52.89289547879051,53.5303025308446,52.752550731949235,53.2379150390625,1927700.0,18.319475165606733,18.359461157960073,17.702543061533994,18.188091278076172,196502191.0
13,2007-11-05,79.68000030517578,80.23999786376953,79.11000061035156,79.75,5025300.0,25.25,25.459999084472656,23.610000610351562,24.309999465942383,0,586.3200073242188,596.7999877929688,583.5999755859375,588.3200073242188,299738.0,20.195699916563516,20.221232359735506,20.161658282272725,20.18718910217285,83300.0,46.393867842854014,46.85901323509489,46.16129514673358,46.57475662231445,150588900.0,34.8460899501163,34.8460899501163,33.36677481072457,33.59688949584961,13800.0,43.08749683896527,43.56452365888785,42.754152479151365,43.242671966552734,23835300.0,61.33186358124083,61.9495615270864,61.02692491961148,61.36314010620117,98542900.0,106.90019291586212,107.98605732792954,106.42155796661284,107.1930923461914,226841000.0,53.308100918191485,53.442596694429604,53.09758152266399,53.214534759521484,1021500.0,17.68540184402879,18.02814288644931,17.542593411660196,17.862483978271484,124899599.0
14,2007-11-06,81.02999877929688,81.5199966430664,80.69999694824219,81.43000030517578,7692500.0,23.5,23.739999771118164,21.239999771118164,21.389999389648438,0,598.0,603.3599853515625,594.9600219726562,602.719970703125,363763.0,20.09356975539723,20.12761138352973,20.085058942546212,20.11910057067871,28100.0,46.79871554846978,47.10880918127647,46.32495454161313,47.100196838378906,131884700.0,33.59690839769898,33.90920994099961,33.59690839769898,33.771141052246094,34900.0,43.68521308058639,44.68524169921874,43.68521308058639,44.68524169921875,18133100.0,61.76190819825994,62.551624123122934,61.01128942462899,62.520347595214844,94974000.0,107.7717238302243,108.66470178490248,107.08591196476316,108.6361312866211,177800500.0,52.9806135199813,53.302241551005096,52.910443376106386,52.95722198486328,575800.0,17.936739651995577,18.165233612060547,17.67968428222901,18.165233612060547,101354877.0
15,2007-11-07,83.20999908447266,83.23999786376953,81.33000183105469,82.23999786376953,16512900.0,23.149999618530273,26.850000381469727,22.75,26.489999771118164,0,607.52001953125,610.5599975585938,589.5999755859375,595.8400268554688,671113.0,20.085062200762017,20.085062200762017,19.914849162672713,20.016977310180664,134400.0,46.703969028909,47.014065985340416,45.92011429388515,45.954566955566406,197908200.0,33.471983050018125,33.89276578006214,33.471983050018125,33.728397369384766,11900.0,44.656510760419216,44.656510760419216,42.846115112304695,42.84611511230469,29903300.0,61.69150803191109,61.86352586222235,60.33882724705082,60.58121871948242,112492300.0,107.4716622564236,107.96458772927316,105.40709808941264,105.66427612304688,306639700.0,52.945517779221646,53.07416896570722,52.81686659273607,53.050777435302734,1456100.0,17.822500387923373,17.896761426523724,17.171293258666992,17.171293258666992,125349037.0
16,2007-11-08,82.43000030517578,83.62999725341797,81.7300033569336,82.2300033569336,17356200.0,26.450000762939453,29.149999618530273,25.31999969482422,26.15999984741211,0,606.239990234375,608.47998046875,592.6400146484375,592.6400146484375,360913.0,19.999956130981445,20.008466945404276,19.923360424447853,19.999956130981445,150000.0,45.77367578129867,45.93733988085602,43.75804895512275,44.55913162231445,380626400.0,33.81058508527909,33.81058508527909,33.008468863372485,33.30104446411133,121000.0,43.547282274724886,44.34616086392767,42.886346402438576,43.59326171875,37162700.0,61.08944176472806,61.11290362087502,59.28326659138638,60.76104736328125,120883000.0,105.72142516435706,106.01431358040543,103.63543045904251,105.12848663330078,374509900.0,53.009854054248606,53.17943933774487,52.881202841839084,52.95722198486328,2179600.0,17.42263118062896,17.434055745996908,16.731439610963097,17.348371505737305,146019004.0
17,2007-11-09,81.79000091552734,82.62999725341797,81.22000122070312,82.18000030517578,6947800.0,27.959999084472656,28.84000015258789,26.209999084472656,28.5,0,594.3200073242188,600.7999877929688,590.5599975585938,598.1599731445312,470725.0,20.77442238746834,20.77442238746834,19.931871238870684,19.999956130981445,130500.0,43.69778016065393,44.03371762853145,43.068973541259766,43.068973541259766,309414900.0,33.38982853147914,33.44900131225586,33.041367993607984,33.44900131225586,38400.0,43.04152162637884,43.507051439700554,42.75415667794002,42.788639068603516,28462900.0,60.002614128962435,60.79232966371197,59.525657753405426,60.088623046875,104492000.0,104.07837545879912,105.39997638203495,103.50686734847068,103.68546295166016,277745100.0,53.23790072689327,53.55952420450275,53.1735751390758,53.40748596191406,887200.0,16.994205903420497,17.708247942853916,16.82283608220173,17.21698760986328,165222358.0
18,2007-11-12,80.41000366210938,80.44000244140625,78.25,78.30000305175781,17297000.0,30.56999969482422,31.09000015258789,24.469999313354492,31.09000015258789,0,584.47998046875,590.47998046875,581.9199829101562,582.1599731445312,470338.0,21.276548995099834,21.276548995099834,20.01697768417517,20.18718910217285,186300.0,43.00004221389585,43.27568654327764,41.90609367089824,41.97500228881836,283216000.0,33.86647050431252,33.86647050431252,33.49828682311301,33.58047103881836,41400.0,42.104709326683604,42.39207424682371,40.719608306884766,40.719608306884766,31764200.0,60.11984817687467,61.07376011271152,59.44741864719885,59.509971618652344,106800000.0,103.73542402433719,104.73555455094382,102.65670013427734,102.65670013427734,243087800.0,53.793478286013084,53.793478286013084,53.41922245310068,53.60050582885742,460600.0,17.34266549875685,17.81107687202316,17.23984303201121,17.279829025268555,134098862.0
19,2007-11-13,79.4000015258789,79.93000030517578,77.86000061035156,79.12000274658203,11438200.0,27.469999313354492,27.5,23.81999969482422,24.100000381469727,0,579.6799926757812,581.9199829101562,560.239990234375,567.4400024414062,625225.0,20.425485504190235,20.425485504190235,19.991443742433585,20.110591888427734,154800.0,42.543507701754784,43.749439599603335,42.50905175361052,43.70637130737305,255625900.0,33.84348484539056,33.84348484539056,33.38654045808457,33.44900131225586,15300.0,41.06443437918948,42.15642166137695,40.61614592493682,42.15642166137695,28001400.0,60.346633812499746,61.566387648268226,60.3075366909397,61.37873458862305,105192100.0,103.8497701648594,105.95005624919224,103.74261716080599,105.78575134277344,191117400.0,53.46010316589043,53.50103721732158,53.31390948771102,53.40162658691406,1116600.0,17.66826000624087,18.193795318217894,17.5768621524804,18.090972900390625,161815812.0
20,2007-11-14,80.20999908447266,80.68000030517578,79.91000366210938,80.27999877929688,5703700.0,23.350000381469727,27.030000686645508,23.06999969482422,25.940000534057617,0,575.1199951171875,584.7999877929688,574.1599731445312,580.7999877929688,315100.0,21.940373939007138,21.940373939007138,19.99995243730761,20.11910057067871,123100.0,44.26627668081909,44.309344983754265,42.98282350948597,43.146484375,263284100.0,33.777699554667755,33.777699554667755,33.432524979351356,33.53114700317383,7800.0,42.58749171786233,42.834625790904816,41.748386452026445,42.093223571777344,22113200.0,61.90261587329874,61.94953362229903,60.67504115714797,61.02689743041992,76347400.0,106.60015390426184,106.72873751760429,104.85705891932096,105.49285888671875,230558800.0,53.18527623348848,53.51275321660803,53.16773370004035,53.460121154785156,684400.0,18.473710132057505,18.559394410386158,18.011011005402185,18.02243423461914,118725765.0
21,2007-11-15,79.18000030517578,79.5,77.30000305175781,77.94999694824219,10908200.0,26.959999084472656,29.309999465942383,25.979999542236328,28.059999465942383,0,577.760009765625,580.8800048828125,568.6400146484375,578.4000244140625,426638.0,20.110594127420647,20.187189836450806,20.076552491891643,20.170169830322266,117100.0,43.068943111393295,43.534088485612244,42.526273508137855,42.91389465332031,251548800.0,33.52783293392283,33.6428902004514,33.42592542757757,33.52125930786133,15500.0,41.70241304580231,42.00701928548915,40.57019409085878,40.69089126586914,29054300.0,60.69071230096031,60.90182139664106,59.611693023028344,60.15902328491211,114145000.0,104.7070228607343,105.36425329325044,103.24253691082119,103.97119903564453,263111100.0,53.57120711334731,54.12674125735189,53.50103254781423,53.96300506591797,1312900.0,17.84534509362498,18.01100262924693,17.35408342809826,17.565439224243164,134429139.0
22,2007-11-16,78.33999633789062,78.8499984741211,77.16999816894531,77.75,8078000.0,27.040000915527344,28.1200008392334,25.1200008392334,25.489999771118164,0,588.47998046875,593.0399780273438,585.760009765625,591.2000122070312,426713.0,20.212721044340658,20.212721044340658,20.09357289236837,20.144636154174805,79400.0,43.206770328178884,43.49102697422419,42.50043981399977,43.31013488769531,263623700.0,33.859883738499065,33.859883738499065,33.37664033628101,33.53114700317383,18400.0,41.20237626050451,41.86331195037228,41.07593501675383,41.759864807128906,25440900.0,60.45611141635719,60.487387927161926,59.06433949516103,59.650760650634766,123470600.0,104.52129271077287,104.635596516946,103.27827424562551,104.14981079101562,308770600.0,53.957189891487126,54.208643332084065,53.92210481746689,54.0390625,1333800.0,17.565440862141198,17.651126449837776,17.19985206141558,17.4283447265625,100659855.0
23,2007-11-19,77.83999633789062,78.0,76.11000061035156,77.23999786376953,6088600.0,26.739999771118164,27.18000030517578,25.739999771118164,26.010000228881836,0,594.0,596.47998046875,585.760009765625,595.9199829101562,341750.0,20.093570932978697,20.15314500315558,19.999953609402645,20.085060119628906,597100.0,43.20676896816574,43.45656965787593,42.56073474119801,42.8105354309082,198651100.0,33.76126171467659,33.76126171467659,33.458824520112316,33.53114700317383,16700.0,41.58169936811224,41.823084827194016,40.93225628491403,41.0644416809082,17765500.0,59.338006336787586,59.4552917705037,58.1104315233802,58.36063766479492,116186400.0,103.78546441754824,103.84261631223457,102.29240795842425,102.69960021972656,267746000.0,54.115055363907835,54.62965553267453,54.039036253293276,54.38990020751953,1343900.0,17.199862489390124,17.25127306844158,16.760012400490574,16.959943771362305,168176266.0
24,2007-11-20,78.02999877929688,80.04000091552734,77.30000305175781,79.47000122070312,12081600.0,26.1200008392334,27.350000381469727,23.6200008392334,24.8799991607666,0,602.0800170898438,620.0,600.3200073242188,618.719970703125,392375.0,20.30634005378473,20.30634005378473,18.595705220935983,19.897829055786133,216600.0,43.034487788927095,43.740818203268596,42.14726859952488,42.98280715942383,300763600.0,33.44893731221114,33.659328461736486,33.0084316266613,33.20238494873047,26500.0,41.60470413353799,42.65071255272191,41.380559785487286,42.38633728027344,28190600.0,58.407554154651706,59.079984332352325,57.35199709699134,58.69685745239258,129813600.0,102.88536395513192,103.96407753517153,101.52089085346479,103.32827758789062,414767500.0,54.436698996617395,54.55365666574477,54.26711818397076,54.331443786621094,1367800.0,16.65146904467965,17.05133158062807,16.251605167504742,16.588632583618164,179939948.0
25,2007-11-21,79.30000305175781,79.55000305175781,78.55999755859375,79.36000061035156,7264100.0,26.299999237060547,27.770000457763672,24.549999237060547,26.84000015258789,0,620.0,620.719970703125,605.760009765625,611.52001953125,483213.0,19.86378496060177,19.897826592645682,19.795700073242188,19.795700073242188,97900.0,42.59519428574614,43.21538496159821,42.07836488898576,42.47460174560547,212225400.0,33.103763371660136,33.103763371660136,31.887439368061322,32.57778549194336,139600.0,42.01850271230427,42.363339770186414,41.455265489385255,41.46676254272461,19768700.0,58.298071522598285,58.407536312004034,57.07831760328643,57.46926498413086,94961400.0,102.21383359708555,102.80677228844002,101.20655181175049,101.21369171142578,259012400.0,54.61798453918407,54.72324421503552,54.52441839999208,54.647220611572266,1297800.0,16.360138149959013,16.61148128490369,16.13735643007024,16.331575393676758,134808533.0
26,2007-11-23,80.04000091552734,81.61000061035156,80.0199966430664,81.25,5259700.0,26.420000076293945,26.420000076293945,25.350000381469727,25.610000610351562,0,611.2000122070312,617.760009765625,609.6799926757812,614.0800170898438,77325.0,19.897826028497462,19.948890910023167,19.872295211006325,19.940380096435547,25300.0,42.750221661212706,43.043090522287876,42.52626138079711,42.93111038208008,46463300.0,32.61067795809776,33.0380366493237,32.51534652709961,32.51534652709961,3100.0,41.52423459557823,42.55875015258789,41.52423459557823,42.55875015258789,6870100.0,58.14170186682549,59.42400895117268,57.94622815317032,58.68902587890625,50849400.0,102.20667712726144,103.11393476639317,101.94234827358721,102.96392059326172,77688400.0,54.6413545743685,54.85187384323885,54.56533100081806,54.81093978881836,437400.0,16.48010486565817,16.834269254504544,16.48010486565817,16.720022201538086,88425684.0
27,2007-11-26,82.25,82.25,81.12999725341797,81.30000305175781,7440200.0,26.459999084472656,28.950000762939453,25.84000015258789,28.90999984741211,0,611.280029296875,617.9199829101562,607.1199951171875,610.0,300813.0,20.161657461837752,20.161657461837752,19.821233016423363,19.838253021240234,110600.0,43.043112475307126,43.3876621261309,42.12143714835553,42.190345764160156,150352100.0,32.21617660522461,33.20238609313965,32.21617660522461,32.87364959716797,69500.0,42.55299562977212,42.67943688946099,41.087432861328125,41.087432861328125,25314300.0,58.91577272134436,59.126887660591024,57.0705004931112,57.15650939941406,96764900.0,103.17823183570776,103.49971259580306,100.48501837454047,100.69218444824219,214232000.0,55.09752752886738,56.3489462696369,55.039050893234304,55.892822265625,4427000.0,16.794272008009653,16.794272008009653,16.051667331675084,16.160202026367188,127731884.0
28,2007-11-27,80.69999694824219,80.88999938964844,79.80999755859375,80.0999984741211,7229900.0,28.139999389648438,28.239999771118164,26.229999542236328,26.280000686645508,0,597.8400268554688,600.3200073242188,592.47998046875,594.4000244140625,523513.0,19.787190368117464,19.999955855946684,19.787190368117464,19.94889259338379,140600.0,42.55212237312329,43.11201673130386,42.293706053763024,43.03449249267578,211369300.0,33.038057746631125,33.36022100532032,32.70932085362982,32.92300033569336,25700.0,40.57592785347677,40.98973406051761,40.00694651121607,40.633399963378906,28764000.0,57.508356668941616,58.172965960438354,57.20341821795625,57.821109771728516,80871400.0,101.25651836189779,102.32094066808513,100.69215042317356,101.84945678710938,293897900.0,55.53024587626026,55.699831199542,54.96301328564069,55.360660552978516,3100300.0,16.337288613842258,16.54864442125483,16.13164374807327,16.451534271240234,122877928.0
29,2007-11-28,79.41999816894531,79.87000274658203,78.76000213623047,79.56999969482422,9706700.0,25.139999389648438,25.139999389648438,23.549999237060547,24.110000610351562,0,596.5599975585938,597.4400024414062,568.5599975585938,574.4000244140625,645075.0,20.28080241934406,20.28080241934406,19.98293046777006,20.00846290588379,231200.0,43.6116173506083,44.53329256829517,43.58577374758254,44.343788146972656,216868100.0,32.73561168663803,33.26816370627418,32.73561168663803,33.23529052734375,11700.0,41.35182185835054,41.759884018119486,40.89778901577854,41.63918685913086,22972900.0,58.57175372996671,60.11990239463517,58.5326565962045,60.10426712036133,112697000.0,103.00677774709324,105.34995064083853,102.9710564546882,105.10706329345703,258596900.0,55.29632301348952,55.37234661944272,54.875284296293735,54.986392974853516,2088100.0,16.851402674467348,17.43406105041504,16.788567545825675,17.43406105041504,205239337.0
30,2007-11-29,79.27999877929688,79.33000183105469,78.27999877929688,78.27999877929688,9306700.0,24.59000015258789,24.610000610351562,23.350000381469727,23.969999313354492,0,577.3599853515625,587.0399780273438,568.7999877929688,573.1199951171875,514650.0,20.604205540285697,20.604205540285697,20.06803731684418,20.11910057067871,75900.0,44.17149865650722,44.69694018891792,44.10259006921837,44.53327941894531,172087300.0,33.4489501228325,33.4489501228325,32.90653421382296,33.39963912963867,20200.0,41.81160353312313,42.35759522738539,41.65067984996548,42.098968505859375,19748400.0,59.87754499287346,60.17466306671341,59.35367656055518,59.58824157714844,57418400.0,104.7426861632825,105.52851072961224,104.37121536883966,105.14273834228516,199409900.0,55.448324629591376,55.79918847980653,55.354763018222755,55.460018157958984,1594500.0,17.308391790250557,17.422637485271544,17.01134895951573,17.279829025268555,107091214.0
31,2007-11-30,78.3499984741211,78.5999984741211,76.9800033569336,77.31999969482422,9509100.0,22.670000076293945,23.389999389648438,22.0,22.8700008392334,0,561.280029296875,573.1199951171875,556.6400146484375,559.280029296875,726613.0,21.27655034135295,21.27655034135295,20.093574661820757,20.272296905517578,105100.0,44.97259629750848,45.007052245738464,43.8872602154647,44.197357177734375,171417400.0,33.531154831233025,33.69552323726848,33.37007449557587,33.53444290161133,34900.0,42.052993520248535,42.38633797635687,41.581715090345774,42.22541427612305,17066900.0,60.54214351615353,60.948726381559254,59.541318648643966,59.93226623535156,84981400.0,106.47150050284218,107.06443893784895,105.24991324928085,106.20004272460938,222908000.0,54.898675427069264,55.196911926463805,54.81680728393808,55.191062927246094,1952100.0,17.913894928641017,18.096689336900155,17.605428945570466,17.708250045776367,144984226.0
